,day,daily-case,daily-death,daily-vaccin
322,2021-11-19,15183.396435608127,96.6943549548025,543212.7970296297
323,2021-11-20,15201.13214520271,120.8981183182675,971908.2656765432
324,2021-11-21,15623.710715067571,159.29937277275585,1342795.421892181
325,2021-11-22,16270.90357168919,150.4331242575853,1790538.8072973937
326,2021-11-23,17109.301190563063,146.47770808586176,1821513.2690991312
327,2021-11-24,18057.100396854355,149.1592360286206,1735021.4230330437
328,2021-11-25,19036.03346561812,144.71974534287355,1611501.1410110146
329,2021-11-26,21204.344488539373,160.90658178095785,1350567.3803370048
330,2021-11-27,21839.448162846456,174.63552726031926,1434527.7934456682
331,2021-11-28,20882.482720948818,181.54517575343974,1583201.931148556
332,2021-11-29,21088.827573649603,191.5150585844799,1007519.310382852
333,2021-11-30,21533.609191216532,199.17168619482663,335839.77012761735
334,2021-12-01,21542.536397072177,203.0572287316089,375716.92337587243
335,2021-12-02,21113.17879902406,202.01907624386965,685934.6411252908
336,2021-12-03,21120.726266341353,201.33969208128988,525570.2137084302
337,2021-12-04,21451.24208878045,207.77989736042994,175190.07123614338
338,2021-12-05,21860.41402959348,215.92663245347663,340642.35707871447
339,2021-12-06,21756.13800986449,220.97554415115886,640016.1190262382
340,2021-12-07,21724.379336621496,235.99184805038627,643259.7063420793
341,2021-12-08,22461.1264455405,236.3306160167954,756133.2354473597
342,2021-12-09,22830.0421485135,220.44353867226513,869076.4118157866
343,2021-12-10,23376.680716171166,219.1478462240884,700725.4706052622
344,2021-12-11,23456.56023872372,230.04928207469615,585944.8235350874
345,2021-12-12,23093.186746241237,242.01642735823205,397667.9411783625
346,2021-12-13,23269.06224874708,259.672142452744,132555.98039278752
347,2021-12-14,23404.02074958236,261.55738081758136,222243.32679759583
348,2021-12-15,23374.67358319412,249.8524602725271,252139.10893253193
349,2021-12-16,23119.224527731374,248.61748675750903,84046.3696441773
350,2021-12-17,23348.074842577127,237.53916225250302,427333.1232147258
351,2021-12-18,23864.358280859044,225.846387417501,541762.0410715753
352,2021-12-19,23577.78609361968,233.94879580583367,180587.34702385843
353,2021-12-20,23589.928697873227,231.64959860194458,60195.78234128614
354,2021-12-21,24385.642899291077,240.88319953398153,20065.260780428714
355,2021-12-22,24676.214299763695,252.2943998446605,6688.420260142905
356,2021-12-23,24571.738099921233,242.76479994822014,333334.4734200476
357,2021-12-24,24138.57936664041,230.25493331607336,802768.4911400159
358,2021-12-25,23522.859788880134,213.7516444386911,874680.4970466719
359,2021-12-26,22960.953262960044,210.5838814795637,538099.165682224
360,2021-12-27,22383.317754320015,223.19462715985458,179366.38856074132
361,2021-12-28,21695.772584773338,236.06487571995152,59788.79618691377
362,2021-12-29,24191.924194924446,234.02162523998382,19929.598728971258
363,2021-12-30,26343.308064974815,225.34054174666127,6643.199576323753
364,2021-12-31,24531.769354991604,220.78018058222042,2214.399858774584
365,2022-01-01,24145.256451663867,210.5933935274068,738.1332862581947
366,2022-01-02,24570.75215055462,208.19779784246893,249393.04442875274
367,2022-01-03,23634.584050184872,220.39926594748965,332278.01480958425
368,2022-01-04,23832.861350061623,206.46642198249654,110759.33826986142
369,2022-01-05,24663.62045002054,203.1554739941655,316411.11275662045
370,2022-01-06,24528.87348334018,225.38515799805518,384961.7042522068
371,2022-01-07,24524.62449444673,222.46171933268508,128320.56808406893
372,2022-01-08,24243.208164815576,212.15390644422837,457646.85602802294
373,2022-01-09,23257.06938827186,226.7179688147428,933293.6186760077
374,2022-01-10,23056.35646275729,219.90598960491425,1063056.2062253358
375,2022-01-11,23592.1188209191,200.96866320163807,740439.0687417785
376,2022-01-12,24060.372940306366,192.65622106721267,246813.02291392616
377,2022-01-13,24168.124313435455,167.55207368907088,82271.00763797539
378,2022-01-14,24032.374771145154,145.18402456302363,27423.669212658464
379,2022-01-15,23812.12492371505,151.06134152100788,9141.223070886155
380,2022-01-16,23718.37497457168,171.35378050700263,3047.0743569620518
381,2022-01-17,24234.79165819056,165.78459350233422,1015.6914523206839
382,2022-01-18,24200.930552730188,153.26153116744476,338.563817440228
383,2022-01-19,24129.310184243397,160.7538437224816,112.85460581340932
384,2022-01-20,24093.43672808113,163.58461457416055,37.61820193780311
385,2022-01-21,23585.145576027044,146.52820485805353,12.53940064593437
386,2022-01-22,22945.04852534235,144.8427349526845,4.179800215311457
387,2022-01-23,22071.016175114117,145.28091165089484,319580.72660007176
388,2022-01-24,22156.672058371372,142.09363721696494,426106.24220002396
389,2022-01-25,22968.55735279046,141.03121240565497,142035.41406667465
390,2022-01-26,23229.18578426349,136.01040413521832,47345.138022224884
391,2022-01-27,22811.395261421163,130.67013471173945,15781.71267407496
392,2022-01-28,22389.131753807054,122.2233782372465,85831.90422469165
393,2022-01-29,21593.37725126902,117.40779274574884,163043.96807489722
